Date,Rank,Symbol,Name,MarketCap,Price
2024-01-19,13,DOT,Polkadot,"$8,726,610,813.93",$6.8746
2024-01-19,14,TON,Toncoin,"$7,612,228,001.55",$2.2020
2024-01-19,15,MATIC,Polygon,"$7,320,963,630.43",$0.7610
2024-01-19,16,SHIB,Shiba Inu,"$5,474,833,170.33",$0.0000
2024-01-19,17,DAI,Dai,"$5,348,509,637.72",$1.0001
2024-01-19,18,LTC,Litecoin,"$5,275,555,247.01",$71.1842
2024-01-19,19,ICP,Internet Computer,"$5,107,245,352.61",$11.2044
2024-01-19,20,BCH,Bitcoin Cash,"$4,638,420,685.00",$236.4317
2024-01-20,1,BTC,Bitcoin,"$816,801,167,080.27","$41,665.5848"
2024-01-20,2,ETH,Ethereum,"$296,782,924,448.38","$2,469.5891"
2024-01-20,3,USDT,Tether USDt,"$94,998,058,680.91",$0.9993
2024-01-20,4,BNB,BNB,"$47,401,042,785.14",$316.9604
2024-01-20,5,SOL,Solana,"$40,074,327,320.00",$92.5698
2024-01-20,6,XRP,XRP,"$30,056,761,623.09",$0.5531
2024-01-20,7,USDC,USDC,"$25,728,181,102.69",$1.0001
2024-01-20,8,ADA,Cardano,"$18,233,577,033.06",$0.5150
2024-01-20,9,DOGE,Dogecoin,"$12,544,763,423.77",$0.0879
2024-01-20,10,AVAX,Avalanche,"$12,033,964,224.52",$32.8084
2024-01-20,11,TRX,TRON,"$9,692,873,803.31",$0.1099
2024-01-20,12,LINK,Chainlink,"$8,943,242,729.02",$15.7424
2024-01-20,13,DOT,Polkadot,"$8,760,098,658.40",$6.8989
2024-01-20,14,TON,Toncoin,"$7,845,569,541.92",$2.2694
2024-01-20,15,MATIC,Polygon,"$7,553,054,048.25",$0.7851
2024-01-20,16,SHIB,Shiba Inu,"$5,713,898,621.36",$0.0000
2024-01-20,17,DAI,Dai,"$5,347,956,162.77",$1.0000
2024-01-20,18,LTC,Litecoin,"$5,284,244,825.55",$71.2974
2024-01-20,19,ICP,Internet Computer,"$5,208,988,794.74",$11.4276
2024-01-20,20,BCH,Bitcoin Cash,"$4,686,874,656.12",$238.8909
2024-01-21,1,BTC,Bitcoin,"$823,000,783,070.48","$41,545.7835"
2024-01-21,2,ETH,Ethereum,"$295,679,467,539.27","$2,453.9131"
2024-01-21,3,USDT,Tether USDt,"$137,372,621,511.36",$0.9994
2024-01-21,4,BNB,BNB,"$45,839,859,418.60",$318.3187
2024-01-21,5,USDC,USDC,"$45,717,521,336.14",$1.0000
2024-01-21,6,SOL,Solana,"$44,009,670,088.45",$90.8484
2024-01-21,7,XRP,XRP,"$31,397,627,623.86",$0.5461
2024-01-21,8,ADA,Cardano,"$17,688,281,604.39",$0.5031
2024-01-21,9,AVAX,Avalanche,"$13,339,765,624.64",$32.4730
2024-01-21,10,DOGE,Dogecoin,"$12,586,538,902.98",$0.0853
2024-01-21,11,DOT,Polkadot,"$10,470,282,153.68",$6.8073
2024-01-21,12,LINK,Chainlink,"$9,821,004,350.29",$15.3910
2024-01-21,13,TRX,TRON,"$9,381,832,512.62",$0.1089
2024-01-21,14,TIA,Celestia,"$8,205,684,431.10",$16.8241
2024-01-21,15,ARB,Arbitrum,"$7,633,082,930.99",$1.8130
2024-01-21,16,POL,POL (ex-MATIC),"$6,590,802,673.33",$0.7833
2024-01-21,17,TON,Toncoin,"$5,643,837,362.61",$2.2219
2024-01-21,18,SHIB,Shiba Inu,"$5,503,233,762.85",$0.0000
2024-01-21,19,LTC,Litecoin,"$5,399,556,722.31",$71.6001
2024-01-21,20,DAI,Dai,"$5,365,568,666.12",$1.0000
2024-01-22,1,BTC,Bitcoin,"$774,565,393,660.74","$39,507.3688"
2024-01-22,2,ETH,Ethereum,"$277,710,357,859.37","$2,310.8264"
2024-01-22,3,USDT,Tether USDt,"$94,821,920,821.94",$0.9989
2024-01-22,4,BNB,BNB,"$45,677,646,345.34",$305.4370
2024-01-22,5,SOL,Solana,"$36,210,732,592.33",$83.6228
2024-01-22,6,XRP,XRP,"$28,621,648,560.22",$0.5267
2024-01-22,7,USDC,USDC,"$25,642,739,362.79",$1.0000
2024-01-22,8,ADA,Cardano,"$16,941,163,029.55",$0.4785
2024-01-22,9,DOGE,Dogecoin,"$11,469,695,473.58",$0.0803
2024-01-22,10,AVAX,Avalanche,"$10,814,470,779.77",$29.4831
2024-01-22,11,TRX,TRON,"$9,627,189,297.64",$0.1092
2024-01-22,12,LINK,Chainlink,"$8,262,984,638.01",$14.5449
2024-01-22,13,DOT,Polkadot,"$8,046,287,698.33",$6.3329
2024-01-22,14,TON,Toncoin,"$7,326,167,882.06",$2.1191
2024-01-22,15,MATIC,Polygon,"$7,173,726,040.60",$0.7457
2024-01-22,16,DAI,Dai,"$5,346,800,091.34",$0.9998
2024-01-22,17,SHIB,Shiba Inu,"$5,251,810,275.66",$0.0000
2024-01-22,18,LTC,Litecoin,"$4,987,577,441.05",$67.2883
2024-01-22,19,ICP,Internet Computer,"$4,768,368,462.78",$10.4602
2024-01-22,20,BCH,Bitcoin Cash,"$4,611,263,552.35",$235.0143
2024-01-23,1,BTC,Bitcoin,"$781,234,029,910.60","$39,845.5511"
2024-01-23,2,ETH,Ethereum,"$269,281,864,601.07","$2,240.6859"
2024-01-23,3,USDT,Tether USDt,"$94,855,463,507.17",$0.9992
2024-01-23,4,BNB,BNB,"$44,620,013,290.62",$298.4039
2024-01-23,5,SOL,Solana,"$36,503,053,042.26",$84.2745
2024-01-23,6,XRP,XRP,"$28,133,751,731.49",$0.5177
2024-01-23,7,USDC,USDC,"$25,669,563,505.10",$1.0001
2024-01-23,8,ADA,Cardano,"$16,880,836,251.09",$0.4767
2024-01-23,9,DOGE,Dogecoin,"$11,158,496,471.43",$0.0782
2024-01-23,10,AVAX,Avalanche,"$11,221,228,961.71",$30.5918
2024-01-23,11,TRX,TRON,"$9,449,097,059.18",$0.1072
2024-01-23,12,DOT,Polkadot,"$8,241,442,217.45",$6.3544
2024-01-23,13,LINK,Chainlink,"$8,109,445,799.60",$14.2747
2024-01-23,14,TON,Toncoin,"$7,328,368,048.16",$2.1197
2024-01-23,15,MATIC,Polygon,"$6,966,454,543.89",$0.7241
2024-01-23,16,DAI,Dai,"$5,348,292,731.91",$1.0001
2024-01-23,17,SHIB,Shiba Inu,"$5,199,964,630.78",$0.0000
2024-01-23,18,LTC,Litecoin,"$4,851,503,060.48",$65.4494
2024-01-23,19,ICP,Internet Computer,"$4,778,218,008.87",$10.4718
2024-01-23,20,BCH,Bitcoin Cash,"$4,504,113,048.70",$229.5435
2024-01-24,1,BTC,Bitcoin,"$785,809,931,670.85","$40,077.0733"
2024-01-24,2,ETH,Ethereum,"$268,427,474,609.75","$2,233.5618"
2024-01-24,3,USDT,Tether USDt,"$95,551,729,726.86",$0.9997
2024-01-24,4,BNB,BNB,"$43,831,270,559.58",$293.0914
2024-01-24,5,SOL,Solana,"$38,434,388,688.28",$88.7320
2024-01-24,6,XRP,XRP,"$28,147,391,586.27",$0.5180
2024-01-24,7,USDC,USDC,"$25,817,370,119.67",$1.0002
2024-01-24,8,ADA,Cardano,"$16,866,543,627.29",$0.4763
2024-01-24,9,AVAX,Avalanche,"$11,451,976,079.95",$31.2179
2024-01-24,10,DOGE,Dogecoin,"$11,282,684,635.98",$0.0790
2024-01-24,11,TRX,TRON,"$9,586,051,886.75",$0.1087
2024-01-24,12,DOT,Polkadot,"$8,213,330,545.01",$6.4598
2024-01-24,13,LINK,Chainlink,"$8,086,979,306.17",$14.2351
2024-01-24,14,TON,Toncoin,"$7,324,761,363.09",$2.1186
2024-01-24,15,MATIC,Polygon,"$7,095,617,209.84",$0.7383
2024-01-24,16,DAI,Dai,"$5,349,022,856.01",$1.0002
2024-01-24,17,ICP,Internet Computer,"$5,269,935,321.45",$11.5494
2024-01-24,18,SHIB,Shiba Inu,"$5,242,455,596.27",$0.0000
2024-01-24,19,LTC,Litecoin,"$4,902,926,484.36",$66.1402
2024-01-24,20,BCH,Bitcoin Cash,"$4,638,482,542.32",$236.3794
2024-01-25,1,BTC,Bitcoin,"$783,046,781,497.74","$39,933.8078"
2024-01-25,2,ETH,Ethereum,"$266,524,737,082.09","$2,217.7103"
2024-01-25,3,USDT,Tether USDt,"$95,527,072,737.68",$0.9997
2024-01-25,4,BNB,BNB,"$43,655,920,880.28",$291.9193
2024-01-25,5,SOL,Solana,"$37,645,386,638.00",$86.8892
2024-01-25,6,XRP,XRP,"$27,927,086,874.36",$0.5136
2024-01-25,7,USDC,USDC,"$25,929,581,931.48",$1.0003
2024-01-25,8,ADA,Cardano,"$16,519,929,597.57",$0.4665
2024-01-25,9,AVAX,Avalanche,"$11,186,329,770.59",$30.4806
2024-01-25,10,DOGE,Dogecoin,"$11,129,050,612.79",$0.0779
2024-01-25,11,TRX,TRON,"$9,881,543,815.15",$0.1121
2024-01-25,12,DOT,Polkadot,"$8,182,734,467.80",$6.4345
2024-01-25,13,LINK,Chainlink,"$7,815,755,886.63",$13.7577
2024-01-25,14,TON,Toncoin,"$7,057,978,082.62",$2.0414
2024-01-25,15,MATIC,Polygon,"$7,039,421,719.14",$0.7323
2024-01-25,16,DAI,Dai,"$5,350,046,458.65",$1.0004
2024-01-25,17,SHIB,Shiba Inu,"$5,221,533,577.46",$0.0000
2024-01-25,18,ICP,Internet Computer,"$5,089,541,014.77",$11.1538
2024-01-25,19,LTC,Litecoin,"$4,855,663,315.96",$65.4990
2024-01-25,20,BCH,Bitcoin Cash,"$4,646,689,076.81",$236.7863
2024-01-26,1,BTC,Bitcoin,"$820,011,355,201.19","$41,816.8728"
2024-01-26,2,ETH,Ethereum,"$272,471,979,597.85","$2,267.1998"
2024-01-26,3,USDT,Tether USDt,"$95,555,162,096.20",$1.0000
2024-01-26,4,BNB,BNB,"$45,210,976,366.36",$302.3180
2024-01-26,5,SOL,Solana,"$40,051,732,062.31",$92.4424
2024-01-26,6,XRP,XRP,"$28,937,491,481.60",$0.5322
2024-01-26,7,USDC,USDC,"$26,062,751,000.82",$1.0001
2024-01-26,8,ADA,Cardano,"$17,186,222,412.87",$0.4853
2024-01-26,9,AVAX,Avalanche,"$11,846,717,154.84",$32.2798
2024-01-26,10,DOGE,Dogecoin,"$11,411,268,425.35",$0.0799
2024-01-26,11,TRX,TRON,"$10,096,360,259.27",$0.1145
2024-01-26,12,DOT,Polkadot,"$8,523,696,033.16",$6.6725
2024-01-26,13,LINK,Chainlink,"$8,064,482,921.98",$14.1955
2024-01-26,14,MATIC,Polygon,"$7,289,083,238.65",$0.7590
2024-01-26,15,TON,Toncoin,"$7,199,076,411.14",$2.0822
2024-01-26,16,ICP,Internet Computer,"$5,542,937,117.29",$12.1471
2024-01-26,17,DAI,Dai,"$5,349,117,348.45",$1.0002
2024-01-26,18,SHIB,Shiba Inu,"$5,331,100,310.57",$0.0000
2024-01-26,19,LTC,Litecoin,"$4,969,705,620.53",$67.0341
2024-01-26,20,BCH,Bitcoin Cash,"$4,749,411,906.85",$242.0111
2024-01-27,1,BTC,Bitcoin,"$826,001,135,532.44","$42,120.0564"
2024-01-27,2,ETH,Ethereum,"$272,555,235,893.58","$2,267.8861"
2024-01-27,3,USDT,Tether USDt,"$96,041,294,640.05",$1.0000
2024-01-27,4,BNB,BNB,"$45,735,373,451.78",$305.8248
2024-01-27,5,SOL,Solana,"$40,808,775,857.36",$94.1632
2024-01-27,6,XRP,XRP,"$28,832,614,070.93",$0.5303
2024-01-27,7,USDC,USDC,"$26,114,535,399.62",$1.0001
2024-01-27,8,ADA,Cardano,"$17,222,568,086.23",$0.4863
2024-01-27,9,AVAX,Avalanche,"$12,208,452,359.41",$33.2620
2024-01-27,10,DOGE,Dogecoin,"$11,446,780,566.56",$0.0801
2024-01-27,11,TRX,TRON,"$9,914,663,825.95",$0.1125
2024-01-27,12,DOT,Polkadot,"$8,487,629,525.01",$6.6702
2024-01-27,13,LINK,Chainlink,"$8,146,722,694.40",$14.3403
2024-01-27,14,MATIC,Polygon,"$7,567,637,533.79",$0.7880
2024-01-27,15,TON,Toncoin,"$7,209,870,095.45",$2.0853
2024-01-27,16,ICP,Internet Computer,"$5,808,271,071.72",$12.7285
2024-01-27,17,SHIB,Shiba Inu,"$5,380,695,163.24",$0.0000
2024-01-27,18,DAI,Dai,"$5,348,605,468.76",$1.0001
2024-01-27,19,LTC,Litecoin,"$5,047,843,317.16",$68.0846
2024-01-27,20,BCH,Bitcoin Cash,"$4,784,573,220.67",$243.7912
2024-01-28,1,BTC,Bitcoin,"$832,703,686,359.56","$42,035.5944"
2024-01-28,2,ETH,Ethereum,"$271,977,971,363.64","$2,257.2088"
2024-01-28,3,USDT,Tether USDt,"$137,449,911,239.81",$1.0000
2024-01-28,4,SOL,Solana,"$46,475,198,241.89",$95.9380
2024-01-28,5,USDC,USDC,"$45,722,238,467.57",$1.0001
2024-01-28,6,BNB,BNB,"$43,918,370,289.33",$304.9756
2024-01-28,7,XRP,XRP,"$30,131,776,803.60",$0.5241
2024-01-28,8,ADA,Cardano,"$17,217,631,306.29",$0.4897
2024-01-28,9,AVAX,Avalanche,"$14,293,110,564.29",$34.7938
2024-01-28,10,DOGE,Dogecoin,"$11,632,957,833.24",$0.0788
2024-01-28,11,DOT,Polkadot,"$10,519,206,768.01",$6.8391
2024-01-28,12,TRX,TRON,"$9,669,305,031.33",$0.1122
2024-01-28,13,LINK,Chainlink,"$9,263,656,161.27",$14.5176
2024-01-28,14,TIA,Celestia,"$8,291,770,635.92",$17.0006
2024-01-28,15,ARB,Arbitrum,"$7,567,009,168.40",$1.7973
2024-01-28,16,POL,POL (ex-MATIC),"$6,624,809,693.23",$0.7873
2024-01-28,17,ICP,Internet Computer,"$5,909,046,777.95",$12.3272
2024-01-28,18,TON,Toncoin,"$5,374,714,338.69",$2.1160
2024-01-28,19,DAI,Dai,"$5,366,065,533.11",$1.0001
2024-01-28,20,SHIB,Shiba Inu,"$5,306,417,433.96",$0.0000
2024-01-29,1,BTC,Bitcoin,"$848,995,300,207.94","$43,288.2453"
2024-01-29,2,ETH,Ethereum,"$278,470,139,341.08","$2,317.0641"
2024-01-29,3,USDT,Tether USDt,"$96,048,487,514.88",$1.0001
2024-01-29,4,BNB,BNB,"$46,465,549,964.68",$310.7080
2024-01-29,5,SOL,Solana,"$44,219,659,597.08",$101.5667
2024-01-29,6,XRP,XRP,"$29,095,282,547.01",$0.5351
2024-01-29,7,USDC,USDC,"$26,331,815,134.14",$1.0002
2024-01-29,8,ADA,Cardano,"$18,605,853,700.01",$0.5253
2024-01-29,9,AVAX,Avalanche,"$13,241,325,661.24",$36.0738
2024-01-29,10,DOGE,Dogecoin,"$11,612,815,175.09",$0.0813
2024-01-29,11,TRX,TRON,"$9,964,674,665.85",$0.1130
2024-01-29,12,DOT,Polkadot,"$8,990,689,819.58",$7.0309
2024-01-29,13,LINK,Chainlink,"$8,514,827,741.43",$14.9883
2024-01-29,14,MATIC,Polygon,"$7,809,059,146.89",$0.8132
2024-01-29,15,TON,Toncoin,"$7,308,792,023.97",$2.1137
2024-01-29,16,ICP,Internet Computer,"$5,738,224,628.12",$12.5467
2024-01-29,17,SHIB,Shiba Inu,"$5,421,287,514.55",$0.0000
2024-01-29,18,DAI,Dai,"$5,348,580,195.59",$1.0001
2024-01-29,19,LTC,Litecoin,"$5,075,657,549.02",$68.4530
2024-01-29,20,BCH,Bitcoin Cash,"$4,736,052,460.52",$241.2979
2024-01-30,1,BTC,Bitcoin,"$842,451,754,278.66","$42,952.6082"
2024-01-30,2,ETH,Ethereum,"$281,768,999,229.48","$2,344.4937"
2024-01-30,3,USDT,Tether USDt,"$96,055,701,456.47",$1.0000
2024-01-30,4,BNB,BNB,"$45,980,176,033.75",$307.4627
2024-01-30,5,SOL,Solana,"$44,190,898,509.94",$101.4730
2024-01-30,6,XRP,XRP,"$27,768,959,277.84",$0.5107
2024-01-30,7,USDC,USDC,"$26,614,029,261.06",$1.0001
2024-01-30,8,ADA,Cardano,"$18,213,522,960.98",$0.5142
2024-01-30,9,AVAX,Avalanche,"$12,900,465,472.53",$35.1448
2024-01-30,10,DOGE,Dogecoin,"$11,390,173,826.19",$0.0797
2024-01-30,11,TRX,TRON,"$9,875,905,932.14",$0.1120
2024-01-30,12,LINK,Chainlink,"$8,787,011,086.96",$15.4674
2024-01-30,13,DOT,Polkadot,"$8,714,087,521.28",$6.8420
2024-01-30,14,MATIC,Polygon,"$7,681,449,945.90",$0.7999
2024-01-30,15,TON,Toncoin,"$7,201,283,182.91",$2.0826
2024-01-30,16,ICP,Internet Computer,"$5,367,689,442.90",$11.7365
2024-01-30,17,DAI,Dai,"$5,348,601,906.70",$1.0001
2024-01-30,18,SHIB,Shiba Inu,"$5,331,803,902.68",$0.0000
2024-01-30,19,LTC,Litecoin,"$5,006,157,408.96",$67.5120
2024-01-30,20,BCH,Bitcoin Cash,"$4,659,467,542.51",$237.3853
2024-01-31,1,BTC,Bitcoin,"$835,246,625,105.28","$42,582.6064"
2024-01-31,2,ETH,Ethereum,"$274,321,999,164.75","$2,282.5445"
2024-01-31,3,USDT,Tether USDt,"$96,222,015,461.96",$1.0000
2024-01-31,4,BNB,BNB,"$44,916,580,607.16",$300.3511
2024-01-31,5,SOL,Solana,"$42,302,739,600.83",$97.0287
2024-01-31,6,XRP,XRP,"$27,360,857,439.91",$0.5032
2024-01-31,7,USDC,USDC,"$26,818,286,062.66",$1.0002
2024-01-31,8,ADA,Cardano,"$17,649,978,335.66",$0.4983
2024-01-31,9,AVAX,Avalanche,"$12,173,409,753.53",$33.1619
2024-01-31,10,DOGE,Dogecoin,"$11,254,585,289.19",$0.0788
2024-01-31,11,TRX,TRON,"$9,892,058,765.85",$0.1122
2024-01-31,12,LINK,Chainlink,"$8,747,948,422.15",$15.3986
2024-01-31,13,DOT,Polkadot,"$8,479,674,008.36",$6.6557
2024-01-31,14,MATIC,Polygon,"$7,558,268,171.80",$0.7864
2024-01-31,15,TON,Toncoin,"$7,145,852,350.47",$2.0665
2024-01-31,16,DAI,Dai,"$5,347,018,304.25",$0.9998
2024-01-31,17,SHIB,Shiba Inu,"$5,271,627,399.89",$0.0000
2024-01-31,18,ICP,Internet Computer,"$5,245,445,062.87",$11.4690
2024-01-31,19,LTC,Litecoin,"$4,950,205,427.51",$66.7530
2024-01-31,20,BCH,Bitcoin Cash,"$4,598,308,164.23",$234.2544
2024-02-01,1,BTC,Bitcoin,"$844,943,939,979.72","$43,075.7746"
2024-02-01,2,ETH,Ethereum,"$276,879,517,241.74","$2,303.8248"
2024-02-01,3,USDT,Tether USDt,"$96,212,836,047.24",$0.9999
2024-02-01,4,BNB,BNB,"$44,890,350,788.33",$300.1759
2024-02-01,5,SOL,Solana,"$42,658,921,528.66",$97.8467
2024-02-01,6,XRP,XRP,"$27,537,063,982.45",$0.5059
2024-02-01,7,USDC,USDC,"$26,786,229,584.01",$1.0003
2024-02-01,8,ADA,Cardano,"$17,960,519,206.99",$0.5070
2024-02-01,9,AVAX,Avalanche,"$12,418,528,238.97",$33.8285
2024-02-01,10,DOGE,Dogecoin,"$11,335,628,977.62",$0.0793
2024-02-01,11,TRX,TRON,"$10,184,641,593.50",$0.1156
2024-02-01,12,LINK,Chainlink,"$9,762,369,956.36",$17.1842
2024-02-01,13,DOT,Polkadot,"$8,722,376,894.18",$6.7911
2024-02-01,14,MATIC,Polygon,"$7,795,080,850.00",$0.8111
2024-02-01,15,TON,Toncoin,"$7,184,386,352.68",$2.0777
2024-02-01,16,DAI,Dai,"$5,348,852,684.02",$1.0002
2024-02-01,17,ICP,Internet Computer,"$5,341,135,149.17",$11.6716
2024-02-01,18,SHIB,Shiba Inu,"$5,318,394,341.70",$0.0000
2024-02-01,19,LTC,Litecoin,"$5,006,968,365.68",$67.5166
2024-02-01,20,BCH,Bitcoin Cash,"$4,644,771,139.28",$236.6153
2024-02-02,1,BTC,Bitcoin,"$847,154,029,604.95","$43,185.8594"
2024-02-02,2,ETH,Ethereum,"$277,384,742,647.44","$2,308.0381"
2024-02-02,3,USDT,Tether USDt,"$96,194,264,652.17",$0.9997
2024-02-02,4,BNB,BNB,"$45,036,725,198.18",$301.1550
2024-02-02,5,SOL,Solana,"$43,789,388,703.92",$100.4405
2024-02-02,6,XRP,XRP,"$27,784,909,545.70",$0.5104
2024-02-02,7,USDC,USDC,"$27,006,885,893.52",$1.0001
2024-02-02,8,ADA,Cardano,"$18,207,955,926.72",$0.5140
2024-02-02,9,AVAX,Avalanche,"$13,477,098,503.06",$36.7079
2024-02-02,10,DOGE,Dogecoin,"$11,323,333,865.40",$0.0792
2024-02-02,11,LINK,Chainlink,"$10,390,927,217.64",$17.7912
2024-02-02,12,TRX,TRON,"$10,246,693,885.04",$0.1163
2024-02-02,13,DOT,Polkadot,"$8,842,113,389.17",$6.9362
2024-02-02,14,MATIC,Polygon,"$7,672,669,023.57",$0.7983
2024-02-02,15,TON,Toncoin,"$7,073,833,166.82",$2.0457
2024-02-02,16,ICP,Internet Computer,"$5,817,477,159.64",$12.7117
2024-02-02,17,DAI,Dai,"$5,347,957,875.69",$1.0000
2024-02-02,18,SHIB,Shiba Inu,"$5,340,435,066.35",$0.0000
2024-02-02,19,LTC,Litecoin,"$5,043,306,989.30",$68.0035
2024-02-02,20,BCH,Bitcoin Cash,"$4,637,016,131.12",$236.2069
2024-02-03,1,BTC,Bitcoin,"$843,398,823,395.77","$42,992.2496"
2024-02-03,2,ETH,Ethereum,"$275,941,768,998.25","$2,296.0382"
2024-02-03,3,USDT,Tether USDt,"$96,213,017,581.99",$0.9998
2024-02-03,4,BNB,BNB,"$44,824,587,712.10",$299.7367
2024-02-03,5,SOL,Solana,"$42,684,724,572.66",$97.8800
2024-02-03,6,XRP,XRP,"$28,249,064,026.28",$0.5189
2024-02-03,7,USDC,USDC,"$27,069,983,083.70",$1.0001
2024-02-03,8,ADA,Cardano,"$18,170,918,700.75",$0.5129
2024-02-03,9,AVAX,Avalanche,"$13,186,767,048.37",$35.9164
2024-02-03,10,DOGE,Dogecoin,"$11,241,254,601.72",$0.0787
2024-02-03,11,LINK,Chainlink,"$10,369,314,838.58",$17.6619
2024-02-03,12,TRX,TRON,"$10,328,749,041.20",$0.1172
2024-02-03,13,DOT,Polkadot,"$8,711,294,647.78",$6.8315
2024-02-03,14,MATIC,Polygon,"$7,539,284,065.80",$0.7845
2024-02-03,15,TON,Toncoin,"$7,058,010,048.04",$2.0411
2024-02-03,16,ICP,Internet Computer,"$5,830,560,685.89",$12.7402
2024-02-03,17,SHIB,Shiba Inu,"$5,365,664,977.04",$0.0000
2024-02-03,18,DAI,Dai,"$5,348,148,192.06",$1.0000
2024-02-03,19,LTC,Litecoin,"$5,105,350,100.61",$68.8368
2024-02-03,20,BCH,Bitcoin Cash,"$4,724,562,161.41",$240.6578
2024-02-04,1,BTC,Bitcoin,"$835,421,763,160.27","$42,583.5829"
2024-02-04,2,ETH,Ethereum,"$275,163,535,441.69","$2,289.5461"
2024-02-04,3,USDT,Tether USDt,"$96,204,353,027.08",$0.9997
2024-02-04,4,BNB,BNB,"$45,571,898,678.87",$304.7342
2024-02-04,5,SOL,Solana,"$41,636,501,944.26",$95.4770
2024-02-04,6,XRP,XRP,"$27,397,092,102.13",$0.5033
2024-02-04,7,USDC,USDC,"$27,107,305,249.56",$1.0001
2024-02-04,8,ADA,Cardano,"$17,512,841,088.63",$0.4943
2024-02-04,9,AVAX,Avalanche,"$12,793,696,501.35",$34.8450
2024-02-04,10,DOGE,Dogecoin,"$11,183,258,260.31",$0.0782
2024-02-04,11,LINK,Chainlink,"$10,671,164,548.85",$18.1761
2024-02-04,12,TRX,TRON,"$10,431,592,563.94",$0.1184
2024-02-04,13,DOT,Polkadot,"$8,504,413,611.74",$6.6672
2024-02-04,14,MATIC,Polygon,"$7,437,912,184.70",$0.7739
2024-02-04,15,TON,Toncoin,"$7,084,246,114.70",$2.0486
2024-02-04,16,ICP,Internet Computer,"$5,826,523,685.95",$12.7309
2024-02-04,17,DAI,Dai,"$5,347,759,103.70",$1.0000
2024-02-04,18,SHIB,Shiba Inu,"$5,241,800,820.52",$0.0000
2024-02-04,19,LTC,Litecoin,"$4,964,268,448.81",$66.9314
2024-02-04,20,BCH,Bitcoin Cash,"$4,618,189,168.03",$235.2271
2024-02-05,1,BTC,Bitcoin,"$836,936,067,591.29","$42,658.6660"
2024-02-05,2,ETH,Ethereum,"$276,287,885,418.01","$2,298.8889"
2024-02-05,3,USDT,Tether USDt,"$96,115,397,031.31",$0.9988
2024-02-05,4,BNB,BNB,"$44,991,585,915.16",$300.8540
2024-02-05,5,SOL,Solana,"$41,679,149,743.01",$95.5487
2024-02-05,6,XRP,XRP,"$27,558,010,857.82",$0.5062
2024-02-05,7,USDC,USDC,"$27,035,606,163.48",$1.0001
2024-02-05,8,ADA,Cardano,"$17,480,369,291.77",$0.4933
2024-02-05,9,AVAX,Avalanche,"$12,670,297,054.54",$34.5008
2024-02-05,10,LINK,Chainlink,"$11,232,139,210.33",$19.1316
2024-02-05,11,DOGE,Dogecoin,"$11,181,709,205.62",$0.0782
2024-02-05,12,TRX,TRON,"$10,476,222,414.04",$0.1189
2024-02-05,13,DOT,Polkadot,"$8,580,231,918.85",$6.7269
2024-02-05,14,MATIC,Polygon,"$7,489,858,819.17",$0.7793
2024-02-05,15,TON,Toncoin,"$7,089,487,308.29",$2.0501
2024-02-05,16,ICP,Internet Computer,"$5,602,787,108.55",$12.2415
2024-02-05,17,DAI,Dai,"$5,347,556,915.10",$0.9999
2024-02-05,18,SHIB,Shiba Inu,"$5,239,863,673.22",$0.0000
2024-02-05,19,LTC,Litecoin,"$5,015,563,473.30",$67.6194
2024-02-05,20,BCH,Bitcoin Cash,"$4,622,589,095.88",$235.4398
2024-02-06,1,BTC,Bitcoin,"$845,338,495,831.28","$43,084.6719"
2024-02-06,2,ETH,Ethereum,"$285,099,852,996.84","$2,372.2018"
2024-02-06,3,USDT,Tether USDt,"$96,234,762,581.47",$1.0000
2024-02-06,4,BNB,BNB,"$45,269,119,786.82",$302.7101
2024-02-06,5,SOL,Solana,"$42,251,383,320.50",$96.8611
2024-02-06,6,XRP,XRP,"$27,498,622,161.63",$0.5052
2024-02-06,7,USDC,USDC,"$27,320,805,279.31",$1.0002
2024-02-06,8,ADA,Cardano,"$17,661,877,179.54",$0.4985
2024-02-06,9,AVAX,Avalanche,"$12,544,909,224.13",$34.1415
2024-02-06,10,DOGE,Dogecoin,"$11,217,996,154.10",$0.0785
2024-02-06,11,LINK,Chainlink,"$10,742,762,717.71",$18.2980
2024-02-06,12,TRX,TRON,"$10,651,040,115.86",$0.1209
2024-02-06,13,DOT,Polkadot,"$8,683,377,173.69",$6.8057
2024-02-06,14,MATIC,Polygon,"$7,744,154,805.00",$0.8058
2024-02-06,15,TON,Toncoin,"$7,083,189,602.46",$2.0483
2024-02-06,16,ICP,Internet Computer,"$5,554,849,244.57",$12.1365
2024-02-06,17,DAI,Dai,"$5,348,580,439.32",$1.0001
2024-02-06,18,SHIB,Shiba Inu,"$5,223,750,514.64",$0.0000
2024-02-06,19,LTC,Litecoin,"$5,065,614,646.18",$68.2910
2024-02-06,20,BCH,Bitcoin Cash,"$4,617,815,956.65",$235.1862
2024-02-07,1,BTC,Bitcoin,"$869,585,299,010.09","$44,318.2245"
2024-02-07,2,ETH,Ethereum,"$291,290,954,312.06","$2,423.7451"
2024-02-07,3,USDT,Tether USDt,"$96,164,446,854.10",$0.9998
2024-02-07,4,BNB,BNB,"$46,005,506,195.72",$307.6346
2024-02-07,5,SOL,Solana,"$44,114,747,715.48",$100.9793
2024-02-07,6,XRP,XRP,"$27,968,728,224.73",$0.5138
2024-02-07,7,USDC,USDC,"$27,449,431,118.64",$1.0001
